CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
28.267.530/0001-10;2022-06-30;3;2022-08-17;SABUGAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-11-13;INVESTIDOR QUALIFICADO;;3554.0256085;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;28267530000110;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-06-30
28.267.555/0001-13;2022-03-31;1;2022-05-13;BASILICA PARTNERS LED CORPORATE FII;2019-09-13;INVESTIDOR QUALIFICADO;;31998.9728;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DTVM S.A.;28267555000113;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2022-03-31
28.267.555/0001-13;2022-06-30;1;2022-08-15;BASILICA PARTNERS LED CORPORATE FII;2019-09-13;INVESTIDOR QUALIFICADO;;31998.9728;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FRAM CAPITAL DTVM S.A.;28267555000113;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2022-06-30
28.267.696/0001-36;2022-03-31;1;2022-05-13;RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-05-23;INVESTIDORES EM GERAL;BRARCTCTF008;2878568;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-03-31
28.267.696/0001-36;2022-06-30;1;2022-08-12;RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO;2019-05-23;INVESTIDORES EM GERAL;BRARCTCTF008;3708168;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-06-30
28.267.696/0001-36;2022-09-30;1;2022-11-09;RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-05-23;INVESTIDORES EM GERAL;BRARCTCTF008;3708168;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-09-30
28.516.301/0001-91;2022-03-31;1;2022-05-16;XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-09-11;INVESTIDORES EM GERAL;BRXPCICTF007;6887865;Não;Sim;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VÓRTX DTVM LTDA;28516301000191;Rua Gilberto Sabino;215;4º Andar;Pinheiros;SÃO PAULO;SP;05425-020;11 3030-7300;;;www.vortx.com.br;fundos@vortx.com.br;2022-03-31
28.516.301/0001-91;2022-06-30;1;2022-08-15;XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-09-11;INVESTIDORES EM GERAL;BRXPCICTF007;8701552;Não;Sim;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VÓRTX DTVM LTDA;28516301000191;Rua Gilberto Sabino;215;4º Andar;Pinheiros;SÃO PAULO;SP;05425-020;11 3030-7300;;;www.vortx.com.br;fundos@vortx.com.br;2022-06-30
28.516.301/0001-91;2022-09-30;1;2022-11-03;XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-09-11;INVESTIDORES EM GERAL;BRXPCICTF007;8701552;Não;Sim;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VÓRTX DTVM LTDA;28516301000191;Rua Gilberto Sabino;215;4º Andar;Pinheiros;SÃO PAULO;SP;05425-020;11 3030-7300;;;www.vortx.com.br;fundos@vortx.com.br;2022-09-30
28.516.325/0001-40;2022-03-31;1;2022-05-16;XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-07-05;INVESTIDORES EM GERAL;BRXPINCTF004;7150402.00000143;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;28516325000140;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2022-03-31
28.516.325/0001-40;2022-06-30;1;2022-08-16;XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-07-05;INVESTIDORES EM GERAL;BRXPINCTF004;7150402.00000143;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;28516325000140;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425-020;11 3030-7300;;;www.vortx.com.br;fundos@vortx.com.br;2022-06-30
28.516.650/0001-03;2022-03-31;1;2022-05-12;FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA;2018-01-17;INVESTIDORES EM GERAL;BROURECTF003;1077087;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO OURINVEST S/A;28516650000103;Av. Paulista;1728;2º, 3º, 4º, 7º e 11º andares;Bela Vista;São Paulo;SP;01310919;4081-4402;4081-4576;4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br;2022-03-31
28.516.650/0001-03;2022-06-30;1;2022-08-15;FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA;2018-01-17;INVESTIDORES EM GERAL;BROURECTF003;1077087;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO OURINVEST S/A;28516650000103;Av. Paulista;1728;sobreloja, 2º, 3º, 4º, 7º e 11º andares;Bela Vista;São Paulo;SP;01310919;4081-4402;4081-4576;4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br;2022-06-30
28.548.288/0001-52;2022-03-31;1;2022-05-13;TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-10-15;INVESTIDORES EM GERAL;BRTRXFCTF003;7244808;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28548288000152;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-03-31
28.548.288/0001-52;2022-06-30;1;2022-08-05;TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-10-15;INVESTIDORES EM GERAL;BRTRXFCTF003;7244808;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28548288000152;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-06-30
28.548.288/0001-52;2022-09-30;1;2022-11-09;TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-10-15;INVESTIDORES EM GERAL;BRTRXFCTF003;8881638;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28548288000152;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-09-30
28.693.595/0001-27;2022-03-31;1;2022-05-12;FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I;2018-02-02;INVESTIDOR QUALIFICADO;BRWTSPCTF002;992565;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO OURINVEST S/A;28693595000127;Av. Paulista;1728;2º, 3º, 4º, 7º e 11º andares;Bela Vista;São Paulo;SP;01310919;4081-4576;4081-4402;4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br;2022-03-31
28.693.595/0001-27;2022-06-30;1;2022-08-15;FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I;2018-02-02;INVESTIDOR QUALIFICADO;BRWTSPCTF002;992565;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO OURINVEST S/A;28693595000127;Av. Paulista;1728;2º, 3º, 4º, 7º e 11º andares;Bela Vista;São Paulo;SP;01310919;4081-4576;4081-4402;4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br;2022-06-30
28.729.197/0001-13;2022-03-31;1;2022-05-13;FUNDO DE INVESTIMENTO IMOBILIARIO VBI CRI;2019-04-02;INVESTIDORES EM GERAL;BRCVBICTF001;10516005;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28729197000113;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-03-31
28.729.197/0001-13;2022-06-30;3;2022-08-18;FUNDO DE INVESTIMENTO IMOBILIARIO VBI CRI;2019-04-02;INVESTIDORES EM GERAL;BRCVBICTF001;11010228;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28729197000113;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-06-30
28.729.197/0001-13;2022-09-30;1;2022-11-11;FUNDO DE INVESTIMENTO IMOBILIARIO VBI CRI;2019-04-02;INVESTIDORES EM GERAL;BRCVBICTF001;11010228;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28729197000113;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-09-30
28.737.771/0001-85;2022-03-31;1;2022-05-11;ALIANZA TRUST RENDA IMOBILIARIA FII;2017-12-27;INVESTIDORES EM GERAL;BRALZRCTF006;5922011;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-03-31
28.737.771/0001-85;2022-06-30;1;2022-08-11;ALIANZA TRUST RENDA IMOBILIARIA - FII;2017-12-27;INVESTIDORES EM GERAL;BRALZRCTF006;5922011;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-06-30
28.757.546/0001-00;2022-03-31;2;2022-10-19;XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO;2017-12-27;INVESTIDORES EM GERAL;BRXPMLCTF000;18681577;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A;02332886000104;Av. Ataulfo de Paiva;153;5º e 8º  Andares;Leblon;Rio de Janeiro;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;regulatorio-ams@xpi.com.br;2022-03-31
28.757.546/0001-00;2022-06-30;3;2022-10-21;XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO;2017-12-27;INVESTIDORES EM GERAL;BRXPMLCTF000;18681577;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A;02332886000104;Av. Ataulfo de Paiva;153;5º e 8º  Andares;Leblon;Rio de Janeiro;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;regulatorio-ams@xpi.com.br;2022-06-30
28.757.546/0001-00;2022-09-30;1;2022-11-09;XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO;2017-12-27;INVESTIDORES EM GERAL;BRXPMLCTF000;19056641;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A;02332886000104;Av. Ataulfo de Paiva;153;5º e 8º  Andares;Leblon;Rio de Janeiro;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;regulatorio-ams@xpi.com.br;2022-09-30
28.830.325/0001-10;2022-03-31;1;2022-05-06;FUNDO DE INVESTIMENTO IMOB IRIDIUM RECEBIVEIS IMOBILIARIOS;2018-03-06;INVESTIDORES EM GERAL;BRIRDMCTF004;33044580;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-03-31
28.830.325/0001-10;2022-06-30;2;2022-08-31;FII IRIDIUM RECEBIVEIS IMOBILIARIOS;2018-03-06;INVESTIDORES EM GERAL;BRIRDMCTF004;33044580;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-06-30
28.830.325/0001-10;2022-09-30;1;2022-11-11;FII IRIDIUM RECEBIVEIS IMOBILIARIOS;2018-03-06;INVESTIDORES EM GERAL;BRIRDMCTF004;36433827;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-09-30
28.851.767/0001-43;2022-03-31;1;2022-05-09;FII HOSPITAL UNIMED SUL CAPIXABA;2017-10-06;INVESTIDORES EM GERAL;BRHUSCCTF009;794613;Não;Não;Não;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;28851767000143;Av. Chedid Jafet;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11)3509-6600;;;www.riobravo.com.br;fundosimobiliários@riobravo.com.br;2022-03-31
28.851.767/0001-43;2022-06-30;1;2022-08-04;FII HOSPITAL UNIMED SUL CAPIXABA;2017-10-06;INVESTIDORES EM GERAL;BRHUSCCTF009;794613;Não;Não;Não;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;28851767000143;Av. Chedid Jafet;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11)3509-6600;;;www.riobravo.com.br;fundosimobiliários@riobravo.com.br;2022-06-30
28.851.767/0001-43;2022-09-30;1;2022-11-13;FII HOSPITAL UNIMED SUL CAPIXABA;2017-10-06;INVESTIDORES EM GERAL;BRHUSCCTF009;794613;Não;Não;Não;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;28851767000143;Av. Chedid Jafet;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11)3509-6600;;;www.riobravo.com.br;fundosimobiliários@riobravo.com.br;2022-09-30
28.893.734/0001-66;2022-03-31;1;2022-05-13;IMMOB I  FII;2018-02-01;INVESTIDOR PROFISSIONAL;BRRNOVCTF002;163399;Sim;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;Dezembro;Sim;Sim;Não;Sim;Sim;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2022-03-31
28.893.734/0001-66;2022-06-30;1;2022-08-12;IMMOB I FUNDO DE INVESTIMENTOIMOBILIÁRIO - FII;2018-02-01;INVESTIDOR PROFISSIONAL;BRRNOVCTF002;311507;Sim;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Sim;Sim;Não;Sim;Sim;BEM DTVM LTDA;28893734000166;Núcleo Cidade de Deus, S/N, Prédio Prata - 4º Andar, Vl Yara;s/n;;Centro;Osasco;SP;06029900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2022-06-30
28.893.734/0001-66;2022-09-30;1;2022-11-11;IMMOB I  FII;2018-02-01;INVESTIDOR PROFISSIONAL;BRRNOVCTF002;158645;Sim;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;Dezembro;Sim;Sim;Não;Sim;Sim;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2022-09-30
28.899.178/0001-35;2022-03-31;1;2022-05-12;FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES;2019-07-01;INVESTIDOR QUALIFICADO;BR027ICTF003;652233.4981085;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-03-31
28.899.178/0001-35;2022-06-30;1;2022-07-21;FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES;2019-07-01;INVESTIDOR QUALIFICADO;BR027ICTF003;714123.44068397;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;28899178000135;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-06-30
28.899.178/0001-35;2022-09-30;1;2022-11-03;FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES;2019-07-01;INVESTIDOR QUALIFICADO;BR027ICTF003;780537.39269063;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;28899178000135;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-09-30
29.018.899/0001-51;2022-03-31;1;2022-05-05;TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIARIO;2018-01-24;INVESTIDOR QUALIFICADO;;68200000;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-03-31
29.018.899/0001-51;2022-06-30;1;2022-08-11;TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIARIO;2018-01-24;INVESTIDOR QUALIFICADO;;68200000;Não;Não;Não;Renda;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-06-30
29.018.899/0001-51;2022-09-30;1;2022-11-11;TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIARIO;2018-01-24;INVESTIDOR QUALIFICADO;;68550000;Não;Não;Não;Renda;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-09-30
29.216.463/0001-77;2022-03-31;1;2022-05-11;FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS;2018-03-27;INVESTIDORES EM GERAL;BRMGFFCTF008;9050620;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-03-31
29.216.463/0001-77;2022-06-30;2;2022-08-15;FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS;2018-03-27;INVESTIDORES EM GERAL;BRMGFFCTF008;9050620;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2022-06-30
29.242.809/0001-01;2022-03-31;1;2022-05-12;PRAZO EDUCACIONAL - FII;2019-12-10;INVESTIDOR QUALIFICADO;BRPRZOCTF008;6950.7358;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;29242809000101;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;112827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br;2022-03-31
29.242.809/0001-01;2022-06-30;1;2022-08-09;PRAZO EDUCACIONAL - FII;2019-12-10;INVESTIDOR QUALIFICADO;BRPRZOCTF008;6950.7358;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;29242809000101;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;112827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br;2022-06-30
29.242.809/0001-01;2022-09-30;1;2022-11-10;PRAZO EDUCACIONAL - FII;2019-12-10;INVESTIDOR QUALIFICADO;BRPRZOCTF008;6950.7358;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;29242809000101;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;112827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br;2022-09-30
29.242.844/0001-20;2022-03-31;1;2022-05-13;TRANCOSO FII;2019-12-03;INVESTIDOR QUALIFICADO;BRFIITCTF003;32389.7;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;29242844000120;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;11 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br;2022-03-31
29.242.844/0001-20;2022-06-30;1;2022-08-09;TRANCOSO FII;2019-12-03;INVESTIDOR QUALIFICADO;BRFIITCTF003;32389.7;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;29242844000120;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;11 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br;2022-06-30
29.242.844/0001-20;2022-09-30;1;2022-11-10;TRANCOSO FII;2019-12-03;INVESTIDOR QUALIFICADO;BRFIITCTF003;33694.72460011;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;29242844000120;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;11 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br;2022-09-30
